family_id,config_id,phase,month,signal_time,signal_time_ny,engine_called,fill_created,rejection_reason,engine_instance_id,status
F06,F06_LIM_0002,TRAIN,2020-03,2020-03-26 14:45:00,10:45,True,True,SIGNAL,ENG_200db26e,ENGINE_ACCEPTED
F06,F06_LIM_0002,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_200db26e,ENGINE_ACCEPTED
F06,F06_LIM_0002,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,False,BLOCKED_BY_THROTTLER,ENG_200db26e,ENGINE_REJECTED
F06,F06_LIM_0002,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_200db26e,ENGINE_ACCEPTED
F06,F06_LIM_0002,TRAIN,2020-03,2020-03-31 15:15:00,11:15,True,True,SIGNAL,ENG_200db26e,ENGINE_ACCEPTED
F06,F06_LIM_0003,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_9163d138,ENGINE_ACCEPTED
F06,F06_LIM_0003,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_9163d138,ENGINE_ACCEPTED
F06,F06_LIM_0003,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_9163d138,ENGINE_ACCEPTED
F06,F06_LIM_0003,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_9163d138,ENGINE_ACCEPTED
F06,F06_LIM_0004,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_d80a4ca7,ENGINE_ACCEPTED
F06,F06_LIM_0004,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_d80a4ca7,ENGINE_ACCEPTED
F06,F06_LIM_0004,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_d80a4ca7,ENGINE_ACCEPTED
F06,F06_LIM_0004,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,True,SIGNAL,ENG_d80a4ca7,ENGINE_ACCEPTED
F06,F06_LIM_0004,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_d80a4ca7,ENGINE_ACCEPTED
F06,F06_LIM_0005,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_d5ac6a70,ENGINE_ACCEPTED
F06,F06_LIM_0005,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_d5ac6a70,ENGINE_ACCEPTED
F06,F06_LIM_0005,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_d5ac6a70,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-03 12:30:00,07:30,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-05 12:00:00,07:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-06 14:15:00,09:15,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-10 12:00:00,08:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-26 11:15:00,07:15,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0006,TRAIN,2020-03,2020-03-27 11:00:00,07:00,True,True,SIGNAL,ENG_755eaa04,ENGINE_ACCEPTED
F06,F06_LIM_0007,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_508d6595,ENGINE_ACCEPTED
F06,F06_LIM_0007,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_508d6595,ENGINE_ACCEPTED
F06,F06_LIM_0007,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_508d6595,ENGINE_ACCEPTED
F06,F06_LIM_0007,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,True,SIGNAL,ENG_508d6595,ENGINE_ACCEPTED
F06,F06_LIM_0007,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_508d6595,ENGINE_ACCEPTED
F06,F06_LIM_0008,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_8c0629dc,ENGINE_ACCEPTED
F06,F06_LIM_0008,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_8c0629dc,ENGINE_ACCEPTED
F06,F06_LIM_0008,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_8c0629dc,ENGINE_ACCEPTED
F06,F06_LIM_0008,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_8c0629dc,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-03 12:30:00,07:30,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-05 12:00:00,07:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-06 14:15:00,09:15,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-10 12:00:00,08:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-26 11:15:00,07:15,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0009,TRAIN,2020-03,2020-03-27 11:00:00,07:00,True,True,SIGNAL,ENG_71ed7279,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-02 13:30:00,08:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-02 16:45:00,11:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-03 12:30:00,07:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-04 15:45:00,10:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-05 12:30:00,07:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-05 16:45:00,11:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-06 14:15:00,09:15,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-06 14:45:00,09:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-10 12:00:00,08:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-11 12:00:00,08:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-16 16:00:00,12:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-19 13:15:00,09:15,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-20 15:00:00,11:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-23 14:30:00,10:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-25 13:00:00,09:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-26 11:00:00,07:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-26 13:00:00,09:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-26 14:45:00,10:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,False,BLOCKED_BY_THROTTLER,ENG_c82f4f9a,ENGINE_REJECTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,False,BLOCKED_BY_THROTTLER,ENG_c82f4f9a,ENGINE_REJECTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-27 11:00:00,07:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-27 14:45:00,10:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-31 12:30:00,08:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-31 14:30:00,10:30,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0010,TRAIN,2020-03,2020-03-31 15:00:00,11:00,True,True,SIGNAL,ENG_c82f4f9a,ENGINE_ACCEPTED
F06,F06_LIM_0011,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_d6150267,ENGINE_ACCEPTED
F06,F06_LIM_0011,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_d6150267,ENGINE_ACCEPTED
F06,F06_LIM_0011,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_d6150267,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-02 13:00:00,08:00,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-03 16:30:00,11:30,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-05 13:15:00,08:15,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-05 16:45:00,11:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-10 12:15:00,08:15,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-10 13:00:00,09:00,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-23 12:15:00,08:15,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-23 12:45:00,08:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-23 13:45:00,09:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-26 12:45:00,08:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-26 13:45:00,09:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-26 14:45:00,10:45,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-27 15:15:00,11:15,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0012,TRAIN,2020-03,2020-03-31 15:15:00,11:15,True,True,SIGNAL,ENG_bb66b574,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-02 13:30:00,08:30,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-02 16:45:00,11:45,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-11 12:15:00,08:15,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-26 13:00:00,09:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-26 14:45:00,10:45,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,False,BLOCKED_BY_THROTTLER,ENG_cd279142,ENGINE_REJECTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0013,TRAIN,2020-03,2020-03-31 15:00:00,11:00,True,True,SIGNAL,ENG_cd279142,ENGINE_ACCEPTED
F06,F06_LIM_0014,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_e2dc1a31,ENGINE_ACCEPTED
F06,F06_LIM_0014,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_e2dc1a31,ENGINE_ACCEPTED
F06,F06_LIM_0014,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_e2dc1a31,ENGINE_ACCEPTED
F06,F06_LIM_0015,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_120a06bf,ENGINE_ACCEPTED
F06,F06_LIM_0015,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_120a06bf,ENGINE_ACCEPTED
F06,F06_LIM_0015,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_120a06bf,ENGINE_ACCEPTED
F06,F06_LIM_0015,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,True,SIGNAL,ENG_120a06bf,ENGINE_ACCEPTED
F06,F06_LIM_0015,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_120a06bf,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-02 17:00:00,12:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-03 12:30:00,07:30,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-05 12:00:00,07:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-06 14:15:00,09:15,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-10 12:00:00,08:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-26 11:15:00,07:15,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0016,TRAIN,2020-03,2020-03-27 11:00:00,07:00,True,True,SIGNAL,ENG_538c9366,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-02 13:30:00,08:30,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-02 16:00:00,11:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-02 16:45:00,11:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-03 12:30:00,07:30,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-03 15:00:00,10:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-04 15:45:00,10:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-05 12:30:00,07:30,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-05 16:45:00,11:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-06 14:15:00,09:15,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-06 14:45:00,09:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-09 13:00:00,09:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-10 12:00:00,08:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-11 12:00:00,08:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-16 16:00:00,12:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-19 13:15:00,09:15,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-20 15:00:00,11:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-23 12:00:00,08:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-23 14:30:00,10:30,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-25 13:00:00,09:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-25 15:45:00,11:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-26 11:00:00,07:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-26 13:00:00,09:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-26 14:45:00,10:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-26 15:15:00,11:15,True,False,BLOCKED_BY_THROTTLER,ENG_e7bf638e,ENGINE_REJECTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-26 15:45:00,11:45,True,False,BLOCKED_BY_THROTTLER,ENG_e7bf638e,ENGINE_REJECTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-27 11:00:00,07:00,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-27 14:45:00,10:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
F06,F06_LIM_0017,TRAIN,2020-03,2020-03-27 15:45:00,11:45,True,True,SIGNAL,ENG_e7bf638e,ENGINE_ACCEPTED
